chain	lock	meronyms
peanut	nut	meronyms
sleep	nap	hyponyms
finger	knuckle	meronyms
pizza	crust	meronyms
airport	runway	meronyms
school	cafeteria	meronyms
game	board	meronyms
book	index	meronyms
restaurant	food	meronyms
eye	cornea	meronyms
sentence	verb	meronyms
monkey	mouth	meronyms
computer	cpu	meronyms
face	mouth	meronyms
fat	skinny	antonyms
downstream	upstream	antonyms
sleep	light	hyponyms
knife	point	meronyms
video	audio	meronyms
body	lake	hyponyms
relative	cousin	hyponyms
car	wheel	meronyms
immature	young	synonyms
eagle	tail	meronyms
solar	earth	meronyms
airplane	cockpit	meronyms
protest	march	hyponyms
inning	ball	meronyms
purse	leather	meronyms
painting	paint	meronyms
city	downtown	meronyms
desk	top	meronyms
alarm	calm	antonyms
climate	hot	hyponyms
inning	top	meronyms
prefix	ending	antonyms
storm	hail	meronyms
climate	tropical	hyponyms
foul	nice	antonyms
protest	peaceful	hyponyms
flag	pole	meronyms
relative	uncle	hyponyms
dissolution	divorce	hyponyms
stew	meat	meronyms
painting	frame	meronyms
apple	stem	meronyms
appliance	oven	hyponyms
male	hair	meronyms
microwave	door	meronyms
grain	rice	hyponyms
relative	sister	hyponyms
obstruction	blockage	hyponyms
turtle	head	meronyms
horse	mouth	meronyms
video	middle	meronyms
relative	father	hyponyms
tree	bark	meronyms
alligator	skin	meronyms
male	head	meronyms
school	teacher	meronyms
wheel	rubber	meronyms
desk	wood	meronyms
obstruction	barrier	hyponyms
shoe	leather	meronyms
sentence	subject	meronyms
relative	brother	hyponyms
hitch	marriage	hyponyms
inning	bottom	meronyms
foul	chicken	hyponyms
alligator	nose	meronyms
shoe	lace	meronyms
meal	meat	meronyms
table	wood	meronyms
greenhouse	glass	meronyms
ice	oxygen	meronyms
meal	dessert	meronyms
wheel	tire	meronyms
radio	antenna	meronyms
monkey	head	meronyms
ballet	music	meronyms
book	paper	meronyms
car	hood	meronyms
turtle	tail	meronyms
aquarium	tank	meronyms
oven	door	meronyms
painting	canvas	meronyms
video	tape	meronyms
pencil	wood	meronyms
body	ocean	hyponyms
four	quatro	synonyms
pipe	stem	meronyms
female	head	meronyms
chicken	head	meronyms
rod	pole	meronyms
plaster	wall	hyponyms
dish	food	meronyms
pond	water	meronyms
book	title	meronyms
dictionary	cover	meronyms
sentence	noun	meronyms
car	door	meronyms
sleep	up	antonyms
skin	dermis	meronyms
inning	pitch	meronyms
spacecraft	nose	meronyms
book	end	meronyms
volcano	magma	meronyms
solar	moon	meronyms
inning	bat	meronyms
water	rain	meronyms
needle	thread	meronyms
apple	core	meronyms
monkey	fur	meronyms
obstruction	block	hyponyms
pigment	color	synonyms
court	jury	meronyms
pipe	hole	meronyms
magazine	cover	meronyms
climate	temperate	hyponyms
voter	democrat	hyponyms
story	beginning	meronyms
yellow	gold	synonyms
asian	indian	hyponyms
book	author	meronyms
quarter	metal	meronyms
wheel	spoke	meronyms
house	kitchen	meronyms
knight	sword	meronyms
sentence	period	meronyms
meal	food	meronyms
soldier	gun	meronyms
radio	speaker	meronyms
grain	barley	hyponyms
rod	handle	meronyms
asian	korean	hyponyms
lake	water	meronyms
airport	terminal	meronyms
city	building	meronyms
finger	joint	meronyms
moon	crater	meronyms
sterile	fertile	antonyms
plaster	white	hyponyms
foul	bird	hyponyms
dish	plate	meronyms
swivel	turn	synonyms
alligator	head	meronyms
pizza	pepperoni	meronyms
tank	gun	meronyms
quarter	silver	meronyms
robot	metal	meronyms
ice	cube	meronyms
airplane	engine	meronyms
stew	beef	meronyms
desirable	gross	antonyms
seafood	shellfish	hyponyms
volcano	mountain	meronyms
eye	retina	meronyms
school	playground	meronyms
monkey	face	meronyms
bed	pillow	meronyms
month	tuesday	meronyms
feeding	food	meronyms
foul	sweet	antonyms
table	top	meronyms
earnings	money	synonyms
principal	main	synonyms
month	end	meronyms
voter	republican	hyponyms
party	alcohol	meronyms
desk	drawer	meronyms
stew	broth	meronyms
hunter	hat	meronyms
story	middle	meronyms
greenhouse	door	meronyms
woody	hard	synonyms
storm	snow	meronyms
male	nose	meronyms
game	dice	meronyms
car	tire	meronyms
pencil	lead	meronyms
magnetic	polar	antonyms
lord	devil	antonyms
rod	hook	meronyms
four	number	synonyms
chicken	tail	meronyms
honeybee	head	meronyms
textbook	index	meronyms
region	land	meronyms
horse	hoof	meronyms
finger	bone	meronyms
park	bench	meronyms
tank	water	meronyms
prefix	end	antonyms
spacecraft	window	meronyms
rod	wood	meronyms
water	tap	meronyms
climb	rock	hyponyms
pond	fish	meronyms
video	introduction	meronyms
storm	tornado	meronyms
pencil	eraser	meronyms
spacecraft	wing	meronyms
water	ocean	meronyms
obstruction	wall	hyponyms
product	label	meronyms
tree	leaf	meronyms
body	river	hyponyms
chain	hook	meronyms
asian	thai	hyponyms
ice	frozen	meronyms
elephant	trunk	meronyms
city	park	meronyms
honeybee	body	meronyms
president	head	meronyms
sphere	round	meronyms
sentence	object	meronyms
knight	armor	meronyms
painting	brush	meronyms
inning	base	meronyms
month	sunday	meronyms
aggression	anger	hyponyms
yellow	golden	synonyms
month	beginning	meronyms
kitchen	stove	meronyms
volcano	rock	meronyms
document	text	meronyms
refrigerator	light	meronyms
solar	venus	meronyms
appliance	microwave	hyponyms
near	close	synonyms
soft	hard	antonyms
yellow	bright	synonyms
yellow	sunny	synonyms
upstream	downstream	antonyms
foul	pleasant	antonyms
purse	buckle	meronyms
oven	timer	meronyms
computer	processor	meronyms
limited	infinite	antonyms
month	friday	meronyms
limited	free	antonyms
hitch	divorce	antonyms
water	tank	meronyms
chain	end	meronyms
desert	sand	meronyms
sterile	unclean	antonyms
wake	awaken	synonyms
hitch	car	hyponyms
book	plot	meronyms
meal	drink	meronyms
greenhouse	water	meronyms
sphere	radius	meronyms
body	sea	hyponyms
climate	warm	hyponyms
foul	personal	hyponyms
violin	body	meronyms
airport	security	meronyms
male	face	meronyms
microwave	timer	meronyms
school	class	meronyms
gym	treadmill	meronyms
computer	motherboard	meronyms
textbook	paper	meronyms
document	paper	meronyms
monkey	teeth	meronyms
needle	metal	meronyms
body	pond	hyponyms
rod	stick	meronyms
foul	smell	hyponyms
inning	baseball	meronyms
door	lock	meronyms
turtle	mouth	meronyms
car	steering wheel	meronyms
flag	cloth	meronyms
storm	eye	meronyms
document	title	meronyms
tool	hammer	hyponyms
protest	violent	hyponyms
mill	wheel	meronyms
water	hose	meronyms
ice	snow	meronyms
water	reservoir	meronyms
mansion	castle	hyponyms
climb	hill	hyponyms
book	table of contents	meronyms
purse	bag	meronyms
meal	appetizer	meronyms
needle	hole	meronyms
wheel	rim	meronyms
school	office	meronyms
radio	dial	meronyms
honeybee	mouth	meronyms
hitch	ball	hyponyms
rod	tip	meronyms
volcano	crater	meronyms
moon	cheese	meronyms
horse	body	meronyms
alligator	tongue	meronyms
skateboard	deck	meronyms
plant	stem	meronyms
song	music	meronyms
plaster	glue	hyponyms
month	wednesday	meronyms
immature	childish	synonyms
bike	wheel	meronyms
water	sink	meronyms
dissolution	solution	hyponyms
solar	uranus	meronyms
soldier	uniform	meronyms
rifle	trigger	meronyms
zebra	tail	meronyms
relative	grandfather	hyponyms
bring	carry	synonyms
appliance	dishwasher	hyponyms
inning	out	meronyms
inning	strike	meronyms
peanut	salt	meronyms
limited	endless	antonyms
game	ball	meronyms
skateboard	wood	meronyms
school	library	meronyms
warm	cold	antonyms
climate	humid	hyponyms
diverse	different	synonyms
similarity	alike	hyponyms
mill	water	meronyms
shark	fin	meronyms
lizard	tail	meronyms
game	fun	meronyms
quarter	tail	meronyms
book	beginning	meronyms
needle	shaft	meronyms
sentence	punctuation	meronyms
mansion	kitchen	meronyms
pizza	sausage	meronyms
last	first	antonyms
foul	technical	hyponyms
month	saturday	meronyms
bike	mountain	hyponyms
yellow	lemon	synonyms
town	church	meronyms
volcano	smoke	meronyms
airport	gate	meronyms
restaurant	bar	meronyms
liquid	wet	meronyms
airplane	wing	meronyms
possess	hold	synonyms
frequent	common	synonyms
pony	colt	synonyms
seafood	clam	hyponyms
similarity	size	hyponyms
paris	eiffel tower	meronyms
seafood	cod	hyponyms
volcano	eruption	meronyms
violin	wood	meronyms
game	loser	meronyms
honeybee	thorax	meronyms
honeybee	honey	meronyms
storm	cloud	meronyms
violin	string	meronyms
knight	helmet	meronyms
restaurant	table	meronyms
pan	handle	meronyms
atmosphere	oxygen	meronyms
instrument	violin	hyponyms
yellow	sunflower	synonyms
inning	score	meronyms
pipe	metal	meronyms
aquarium	filter	meronyms
female	nose	meronyms
bathroom	tub	meronyms
eye	lid	meronyms
pipe	end	meronyms
needle	tip	meronyms
document	header	meronyms
horse	back	meronyms
earnings	income	synonyms
body	stream	hyponyms
protest	riot	hyponyms
spacecraft	booster	meronyms
limited	open	antonyms
plaster	drywall	hyponyms
seafood	tuna	hyponyms
water	pump	meronyms
fur	hair	synonyms
door	knob	meronyms
radio	music	meronyms
park	slide	meronyms
chicken	feather	meronyms
grain	quinoa	hyponyms
sleep	alert	antonyms
four	cuatro	synonyms
hitch	wedding	hyponyms
pony	donkey	synonyms
house	door	meronyms
house	bedroom	meronyms
chicken	leg	meronyms
moon	dust	meronyms
library	desk	meronyms
bed	mattress	meronyms
solar	jupiter	meronyms
month	thursday	meronyms
chinese	food	hyponyms
protest	demonstration	hyponyms
month	middle	meronyms
dish	bottom	meronyms
ice	hydrogen	meronyms
atmosphere	air	meronyms
purse	pouch	meronyms
town	street	meronyms
king	crown	meronyms
school	hallway	meronyms
car	seat	meronyms
museum	art	meronyms
quarter	face	meronyms
volcano	ash	meronyms
horse	teeth	meronyms
video	picture	meronyms
product	price	meronyms
pumpkin	skin	meronyms
sphere	circle	meronyms
tree	root	meronyms
stadium	field	meronyms
flower	stem	meronyms
water	well	meronyms
spacecraft	shuttle	meronyms
bike	chain	meronyms
disturb	bother	synonyms
wake	awake	synonyms
beach	sand	meronyms
kitchen	sink	meronyms
cat	tail	meronyms
city	mayor	meronyms
violin	neck	meronyms
camera	lens	meronyms
city	city hall	meronyms
purse	inside	meronyms
alligator	body	meronyms
alligator	snout	meronyms
iphone	apple	meronyms
monkey	hand	meronyms
mansion	pool	meronyms
flower	petal	meronyms
relative	grandmother	hyponyms
hitch	undo	antonyms
sleep	restless	hyponyms
desirable	repulsive	antonyms
controversial	noncontroversial	antonyms
school	principal	meronyms
meal	main course	meronyms
alligator	back	meronyms
sentence	end	meronyms
pool	ladder	meronyms
skateboard	wheel	meronyms
opera	singer	meronyms
shack	door	meronyms
mansion	bathroom	meronyms
similarity	similar	hyponyms
seafood	oyster	hyponyms
dish	ceramic	meronyms
spacecraft	metal	meronyms
paris	france	meronyms
bike	seat	meronyms
school	auditorium	meronyms
town	building	meronyms
video	music	meronyms
park	playground	meronyms
event	people	meronyms
meal	salad	meronyms
finger	tip	meronyms
book	middle	meronyms
face	chin	meronyms
flag	fabric	meronyms
lawn	grass	meronyms
instrument	piano	hyponyms
magnetic	opposite	antonyms
yellow	mustard	synonyms
similarity	color	hyponyms
month	time	meronyms
chain	silver	meronyms
lake	shore	meronyms
email	subject	meronyms
yard	garden	meronyms
poem	rhyme	meronyms
honeybee	abdomen	meronyms
oven	stove	meronyms
monkey	hair	meronyms
car	motor	meronyms
computer	ram	meronyms
knife	metal	meronyms
meal	rice	meronyms
nation	state	meronyms
bathroom	floor	meronyms
game	winner	meronyms
recipe	food	meronyms
game	score	meronyms
table	surface	meronyms
meal	vegetable	meronyms
robot	computer	meronyms
school	building	meronyms
hunter	head	meronyms
instrument	flute	hyponyms
magnetic	repulsive	antonyms
hitch	hike	hyponyms
pony	baby	synonyms
pony	mule	synonyms
mouth	saliva	meronyms
desk	surface	meronyms
house	living room	meronyms
video	plot	meronyms
iphone	apps	meronyms
region	people	meronyms
eagle	feather	meronyms
train	caboose	meronyms
tree	branch	meronyms
radio	tuner	meronyms
flag	color	meronyms
earnings	salary	synonyms
climate	dry	hyponyms
limited	limitless	antonyms
wake	arise	synonyms
pony	foal	synonyms
spacecraft	fire	meronyms
similarity	dissimilar	antonyms
woody	tree	synonyms
climb	tree	hyponyms
ballet	dance	meronyms
shark	teeth	meronyms
town	road	meronyms
honeybee	antenna	meronyms
moon	rock	meronyms
pipe	tube	meronyms
map	legend	meronyms
volcano	fire	meronyms
bathroom	bathtub	meronyms
male	hand	meronyms
solar	saturn	meronyms
gym	floor	meronyms
painting	subject	meronyms
newspaper	news	meronyms
electricity	energy	synonyms
apple	flesh	meronyms
relative	daughter	hyponyms
climate	arctic	hyponyms
desirable	unattractive	antonyms
month	fortnight	meronyms
rod	staff	meronyms
magnetic	nonmagnetic	antonyms
dish	glass	meronyms
swivel	twist	synonyms
hanging	execution	hyponyms
rod	string	meronyms
lord	king	synonyms
mansion	rich	hyponyms
ice	air	meronyms
foul	odor	hyponyms
hunter	bow	meronyms
restaurant	bathroom	meronyms
rifle	barrel	meronyms
instrument	guitar	hyponyms
principal	primary	synonyms
four	quarter	synonyms
lord	lady	antonyms
chain	gold	meronyms
water	dam	meronyms
spacecraft	cockpit	meronyms
water	drain	meronyms
city	road	meronyms
knife	steel	meronyms
house	dining room	meronyms
oven	heat	meronyms
car	windshield	meronyms
meal	plate	meronyms
wheel	hub	meronyms
tree	wood	meronyms
map	compass	meronyms
document	footer	meronyms
wedding	bride	meronyms
president	tie	meronyms
male	chest	meronyms
novel	author	meronyms
horizontal	upright	antonyms
grain	corn	hyponyms
appliance	stove	hyponyms
muscle	tricep	hyponyms
limited	vast	antonyms
climb	ladder	hyponyms
foul	duck	hyponyms
woody	desert	antonyms
hitch	knot	hyponyms
mansion	huge	hyponyms
court	defendant	meronyms
eye	white	meronyms
video	screen	meronyms
textbook	spine	meronyms
school	student	meronyms
car	trunk	meronyms
tree	stem	meronyms
region	area	meronyms
novel	end	meronyms
apple	fruit	meronyms
event	beginning	meronyms
museum	painting	meronyms
greenhouse	roof	meronyms
poem	stanza	meronyms
zebra	mouth	meronyms
notebook	cover	meronyms
fat	slender	antonyms
instrument	trumpet	hyponyms
instrument	clarinet	hyponyms
hitch	married	hyponyms
protest	silent	hyponyms
woody	open	antonyms
woody	grassy	antonyms
seafood	tilapia	hyponyms
climb	steep	hyponyms
ballet	dancer	meronyms
book	prologue	meronyms
liquid	oxygen	meronyms
car	window	meronyms
desk	table	meronyms
eye	sclera	meronyms
video	film	meronyms
museum	exhibit	meronyms
pumpkin	pulp	meronyms
wedding	groom	meronyms
event	end	meronyms
farm	house	meronyms
knight	shield	meronyms
harbor	ship	meronyms
guitar	neck	meronyms
clothing	shirt	hyponyms
plaster	clay	hyponyms
foul	goose	hyponyms
foul	baseball	hyponyms
spacecraft	tail	meronyms
foul	safe	antonyms
yellow	canary	synonyms
obstruction	obstacle	hyponyms
hanging	lynching	synonyms
pizza	dough	meronyms
wheel	metal	meronyms
product	name	meronyms
aquarium	food	meronyms
eagle	mouth	meronyms
wheel	round	meronyms
president	white house	meronyms
yard	dirt	meronyms
earnings	profit	synonyms
lord	master	synonyms
woody	clear	antonyms
rod	fishing	meronyms
electricity	electric	synonyms
yellow	color	synonyms
inning	hit	meronyms
pony	mare	synonyms
month	holiday	meronyms
school	gymnasium	meronyms
truck	steering wheel	meronyms
neighborhood	people	meronyms
video	pixel	meronyms
novel	story	meronyms
iphone	button	meronyms
monkey	butt	meronyms
game	player	meronyms
yard	fence	meronyms
laptop	screen	meronyms
novel	beginning	meronyms
document	heading	meronyms
house	roof	meronyms
appliance	toaster	hyponyms
yellow	sunshine	synonyms
plaster	plastic	hyponyms
hitch	remove	antonyms
plaster	bandage	hyponyms
immature	old	antonyms
month	calendar	meronyms
foul	turkey	hyponyms
dissolution	dissolve	hyponyms
similarity	dissimilarity	antonyms
mansion	large	hyponyms
integrity	honor	hyponyms
dog	tail	meronyms
elephant	tail	meronyms
email	body	meronyms
park	people	meronyms
airport	airplane	meronyms
region	city	meronyms
desk	chair	meronyms
horse	hair	meronyms
yard	back	meronyms
neighborhood	school	meronyms
president	body	meronyms
president	suit	meronyms
shark	nose	meronyms
building	door	meronyms
fish	mouth	meronyms
town	downtown	meronyms
product	brand	meronyms
school	desk	meronyms
stew	water	meronyms
tank	armor	meronyms
hotel	lobby	meronyms
dictionary	paper	meronyms
solar	mercury	meronyms
sphere	diameter	meronyms
face	hair	meronyms
house	hall	meronyms
notebook	paper	meronyms
body	pool	hyponyms
instrument	saxophone	hyponyms
relative	mom	hyponyms
foul	hit	hyponyms
funk	stink	synonyms
rod	shaft	meronyms
magnetic	repel	antonyms
swivel	spin	synonyms
door	frame	meronyms
shark	tail	meronyms
kitchen	oven	meronyms
knife	hilt	meronyms
video	image	meronyms
book	introduction	meronyms
chicken	wing	meronyms
quarter	edge	meronyms
computer	memory	meronyms
park	lake	meronyms
textbook	page	meronyms
museum	entrance	meronyms
document	signature	meronyms
liquid	fluid	meronyms
refrigerator	food	meronyms
shack	roof	meronyms
train	track	meronyms
soldier	helmet	meronyms
male	mouth	meronyms
court	bench	meronyms
building	window	meronyms
mansion	door	meronyms
appliance	washer	hyponyms
stroll	meander	synonyms
climate	wet	hyponyms
test	exam	synonyms
relative	dad	hyponyms
instrument	cello	hyponyms
woody	soft	antonyms
rise	lower	antonyms
disability	mental	hyponyms
electricity	juice	synonyms
turtle	nose	meronyms
beach	water	meronyms
video	start	meronyms
game	timer	meronyms
event	time	meronyms
moon	stone	meronyms
meal	lunch	meronyms
region	state	meronyms
park	swing	meronyms
chicken	egg	meronyms
radio	fm	meronyms
volcano	vent	meronyms
museum	history	meronyms
robot	arm	meronyms
cookie	dough	meronyms
oven	window	meronyms
bathroom	mirror	meronyms
sentence	adjective	meronyms
airplane	nose	meronyms
story	character	meronyms
farm	barn	meronyms
restaurant	waiter	meronyms
painting	color	meronyms
dungeon	dark	meronyms
plant	flower	meronyms
magazine	paper	meronyms
bus	seat	meronyms
cabinet	wood	meronyms
raspberry	stem	meronyms
rocket	fuel	meronyms
horizontal	standing	antonyms
public	private	antonyms
relative	son	hyponyms
stroll	wander	synonyms
similarity	close	hyponyms
yellow	ochre	synonyms
chain	loop	meronyms
pony	filly	synonyms
climb	rope	hyponyms
rise	sink	antonyms
aggression	fighting	hyponyms
spacecraft	alien	meronyms
chain	clip	meronyms
protest	rally	hyponyms
skin	color	meronyms
water	stream	meronyms
rod	bottom	meronyms
fur	coat	synonyms
think	ponder	synonyms
magnetic	dull	antonyms
plaster	paint	hyponyms
four	quartet	synonyms
digit	number	hyponyms
month	night	meronyms
integrity	honesty	hyponyms
dish	rim	meronyms
foul	flagrant	hyponyms
building	roof	meronyms
cat	fur	meronyms
book	epilogue	meronyms
shoe	insole	meronyms
eye	lash	meronyms
party	guest	meronyms
horse	snout	meronyms
airport	people	meronyms
region	weather	meronyms
city	block	meronyms
quarter	date	meronyms
robot	leg	meronyms
pie	crust	meronyms
coat	zipper	meronyms
court	gavel	meronyms
iphone	camera	meronyms
pumpkin	shell	meronyms
pumpkin	meat	meronyms
sentence	letter	meronyms
novel	plot	meronyms
hunter	weapon	meronyms
quarter	coin	meronyms
cat	mouth	meronyms
neighborhood	house	meronyms
oven	light	meronyms
coat	button	meronyms
jailhouse	cell	meronyms
event	start	meronyms
principal	head	synonyms
warm	cool	antonyms
pester	irritate	synonyms
fat	slim	antonyms
appliance	fridge	hyponyms
rod	steel	meronyms
seafood	whale	hyponyms
pride	shame	antonyms
hanging	picture	hyponyms
dish	top	meronyms
sleep	restful	hyponyms
protest	civil	hyponyms
controversial	normal	antonyms
boat	engine	meronyms
iphone	speaker	meronyms
cabinet	door	meronyms
newspaper	paper	meronyms
bathroom	soap	meronyms
elephant	leg	meronyms
casino	money	meronyms
boat	ship	hyponyms
sport	football	hyponyms
relative	grandma	hyponyms
plaster	cast	hyponyms
mill	stone	meronyms
sleep	snooze	hyponyms
worth	worthless	antonyms
similarity	twin	hyponyms
woody	wood	synonyms
abundance	food	hyponyms
immature	baby	synonyms
woody	grainy	synonyms
hanging	wall	hyponyms
door	handle	meronyms
lake	fish	meronyms
cat	teeth	meronyms
city	government	meronyms
book	conclusion	meronyms
alligator	jaw	meronyms
school	bathroom	meronyms
town	library	meronyms
volcano	heat	meronyms
honeybee	yellow	meronyms
textbook	text	meronyms
party	dance	meronyms
document	introduction	meronyms
town	city	meronyms
sentence	beginning	meronyms
city	neighborhood	meronyms
eagle	talon	meronyms
computer	software	meronyms
pipe	water	meronyms
dictionary	index	meronyms
hotel	room	meronyms
harbor	dock	meronyms
iphone	charger	meronyms
oven	rack	meronyms
house	garage	meronyms
court	lawyer	meronyms
restaurant	waitress	meronyms
cave	rock	meronyms
cookie	chocolate	meronyms
pencil	metal	meronyms
chicken	eye	meronyms
textbook	title	meronyms
refrigerator	ice	meronyms
park	tree	meronyms
aquarium	sand	meronyms
aquarium	coral	meronyms
quarter	rim	meronyms
film	story	meronyms
bird	beak	meronyms
nation	country	meronyms
story	plot	meronyms
novel	middle	meronyms
train	coal	meronyms
story	chapter	meronyms
laptop	mouse	meronyms
alarm	silence	antonyms
appliance	dryer	hyponyms
meat	pork	hyponyms
test	quiz	synonyms
go	come	antonyms
go	stop	antonyms
fat	small	antonyms
rise	fall	antonyms
hitch	break	antonyms
aggression	fight	hyponyms
upload	download	antonyms
skin	tissue	meronyms
water	pond	meronyms
dissolution	separation	hyponyms
seafood	trout	hyponyms
obstruction	gate	hyponyms
spacecraft	astronaut	meronyms
mill	wind	meronyms
feeding	fork	meronyms
seafood	octopus	hyponyms
climb	wall	hyponyms
feeding	bottle	meronyms
kitchen	table	meronyms
product	product	meronyms
map	key	meronyms
region	country	meronyms
shoe	toe	meronyms
liquid	ice	meronyms
robot	hand	meronyms
hunter	vest	meronyms
pool	deep end	meronyms
sentence	word	meronyms
robot	chip	meronyms
bathroom	bath	meronyms
mansion	dining room	meronyms
refrigerator	handle	meronyms
eye	lens	meronyms
meal	spoon	meronyms
wheel	air	meronyms
town	park	meronyms
eagle	body	meronyms
quarter	president	meronyms
textbook	table of contents	meronyms
pipe	plastic	meronyms
library	shelf	meronyms
tank	turret	meronyms
film	end	meronyms
honeybee	sting	meronyms
park	path	meronyms
house	basement	meronyms
hunter	camo	meronyms
poem	end	meronyms
neighborhood	street	meronyms
pizza	pineapple	meronyms
bicycle	chain	meronyms
grain	rye	hyponyms
pester	bug	synonyms
boat	sailboat	hyponyms
clothing	hat	hyponyms
climate	rainy	hyponyms
relative	grandpa	hyponyms
alarm	soothe	antonyms
muscle	bicep	hyponyms
hanging	execution	synonyms
sleep	alive	antonyms
dish	plastic	meronyms
tail	tip	meronyms
activation	deactivation	antonyms
chain	steel	meronyms
asian	vietnamese	hyponyms
electricity	power	hyponyms
hanging	noose	synonyms
dish	entree	meronyms
refrigerator	compressor	meronyms
honeybee	hair	meronyms
video	soundtrack	meronyms
video	frame	meronyms
purse	clasp	meronyms
honeybee	black	meronyms
product	design	meronyms
textbook	author	meronyms
cookie	flour	meronyms
lizard	mouth	meronyms
horse	saddle	meronyms
female	mouth	meronyms
purse	outside	meronyms
party	fun	meronyms
library	book	meronyms
product	package	meronyms
pool	filter	meronyms
video	scene	meronyms
female	back	meronyms
female	breast	meronyms
face	forehead	meronyms
harbor	boat	meronyms
violin	music	meronyms
restaurant	dining room	meronyms
event	middle	meronyms
novel	cover	meronyms
opera	music	meronyms
shark	gill	meronyms
airplane	cabin	meronyms
rifle	bullet	meronyms
newspaper	ink	meronyms
gemstone	ruby	hyponyms
pasta	spaghetti	hyponyms
bring	take	synonyms
foul	pigeon	hyponyms
month	weekday	meronyms
foul	out	hyponyms
mill	grinder	meronyms
plaster	paste	hyponyms
similarity	shape	hyponyms
spacecraft	thruster	meronyms
rod	middle	meronyms
dish	china	meronyms
sleep	slumber	hyponyms
bike	motor	hyponyms
paris	french	meronyms
electricity	charge	synonyms
cat	nose	meronyms
